airac 2609
ORIGIN	DEST	ROUTE	CREATION_AIRAC	AUTHOR
KHND	KBOI	KHND DCT FRNCK DCT BERYL DCT WINEN Q73 BROPH DCT ORYDA DCT KBOI	2608	LainoaSoftware
KHND	KCCR	KHND DCT OYODA DCT NATEE DCT CLARR V135 HIDEN V105 BTY DCT BIKKR Q160 SHVVR DCT STUBL DCT EBTUW V23 WRAPS DCT BMBER DCT KCCR	2608	LainoaSoftware
KHND	KCHD	KHND DCT SCAMR DCT WINDS V105 HOBES DCT KIDDR DCT KCHD	2608	LainoaSoftware
KHND	KCOE	KHND DCT FRNCK DCT WINEN Q73 BROPH Q151 HILIE DCT KCOE	2607	LainoaSoftware
KHND	KCPR	KHND DCT FRNCK DCT BERYL J107 OCS V328 SNAKY V208 CKW V26 CHOMP DCT KCPR	2607	LainoaSoftware
KHND	KDAL	KHND DCT SCAMR DCT BLD J72 TURKI J17 DUMPS DCT HNKER DCT KDAL	2608	LainoaSoftware
KHND	KDIJ	KHND DCT FRNCK DCT WINEN Q151 PATIO DCT SKEES DCT KREBS V257 MLD V465 GIGSE DCT OLNUE DCT KDIJ	2607	LainoaSoftware
KHND	KEGE	KHND DCT FRNCK DCT EHK V293 BCE J100 SAKES J80 JNC T317 TESSY DCT KEGE	2608	LainoaSoftware
KHND	KERV	KHND DCT SCAMR DCT WINDS V105 PRFUM Q13 DRK J231 PAYSO V528 SJN J108 INK J15 JCT V68 CSI DCT KERV	2607	LainoaSoftware
KHND	KFNL	KHND DCT FRNCK DCT EHK V293 BCE J60 HVE V8 JNC DCT KFNL	2608	LainoaSoftware
KHND	KGJT	KHND DCT FRNCK DCT EHK V293 BCE J60 HVE V8 JNC DCT ZUKSO DCT KGJT	2607	LainoaSoftware
KHND	KGLS	KHND DCT SCAMR DCT WINDS V105 PRFUM V210 PGS V291 INW J108 INK V16 PIZON V68 SJT T254 DILLO DCT KGLS	2608	LainoaSoftware
KHND	KHCR	KHND DCT FRNCK DCT BERYL J107 MLF J9 FRNZY DCT DITTI DCT YMONT DCT THISL DCT NONTY DCT KHCR	2607	LainoaSoftware
KHND	KHLN	KHND DCT FRNCK DCT WINEN Q151 PATIO DCT SKEES DCT KREBS V257 MLD V21 PIH V257 DBS J9 DLN V21 GUSIE DCT NNORA DCT KHLN	2607	LainoaSoftware
KHND	KHOU	KHND DCT SCAMR DCT WINDS V105 PRFUM V210 PGS V291 INW J108 INK J15 JCT V306 ILEXY DCT KHOU	2608	LainoaSoftware
KHND	KHWD	KHND DCT SCAMR DCT LAS DCT LOHLA DCT JEDNA Q158 NTELL T331 MKNNA T329 PXN DCT KHWD	2608	LainoaSoftware
KHND	KIAD	KHND DCT FRNCK DCT BERYL V293 BCE J60 HVE J28 HBU J146 GLD J80 VHP J110 ZANDR Q430 AIR J162 MGW DCT KIAD	2608	LainoaSoftware
KHND	KISP	KHND DCT FRNCK DCT BERYL J107 MLF J80 DBL J60 LNK J146 VORIN DCT TRIDE V38 MEDAN V171 EON V38 MAPPS T215 CLEFT V38 FWA J64 RAV T438 HIKES V276 ARD T438 RBV Q430 MYRCA DCT BOUNO DCT DUNEE DCT KISP	2608	LainoaSoftware
KHND	KIWA	KHND DCT SCAMR DCT WINDS V105 HOBES DCT KIDDR DCT KIWA	2608	LainoaSoftware
KHND	KJAC	KHND DCT FRNCK DCT BERYL J107 MLF J9 FFU J11 TCH J9 DBS V520 JAC DCT JEDHY DCT MOSSS DCT KJAC	2607	LainoaSoftware
KHND	KJLN	KHND DCT FRNCK DCT EHK V293 BCE J60 HVE J28 GCK V10 HUT T312 DROOP DCT QUALM DCT KJLN	2607	LainoaSoftware
KHND	KLAX	KHND DCT OYODA DCT BOACH V21 WOPMA T359 DANBY V21 HEC DCT KLAX	2608	LainoaSoftware
KHND	KLGB	KHND DCT OYODA DCT BOACH V21 WOPMA T359 DANBY V587 DAG DCT KLGB	2608	LainoaSoftware
KHND	KMAF	KHND DCT SCAMR DCT WINDS V105 PRFUM V210 PGS V291 INW J108 INK V546 YOGSU DCT GOMIT DCT KMAF	2607	LainoaSoftware
KHND	KMIA	KHND DCT SCAMR DCT WINDS V105 PRFUM V210 PGS J72 SPS J58 HRV J31 LEV Q102 GAWKS DCT KMIA	2608	LainoaSoftware
KHND	KMKC	KHND DCT FRNCK DCT BERYL V293 BCE J60 HVE J28 GCK V10 EMP DCT KMKC	2608	LainoaSoftware
KHND	KMMH	KHND DCT SCAMR DCT LAS DCT LOHLA DCT JEDNA Q158 BIKKR Q160 FAANG DCT BIH DCT WALLE DCT KMMH	2607	LainoaSoftware
KHND	KNEW	KHND DCT FRNCK DCT EHK V293 BCE DCT ROCCY Q130 PNH J58 AEX V114 LSU DCT KNEW	2608	LainoaSoftware
KHND	KOGD	KHND DCT FRNCK DCT BERYL J107 MLF J9 FRNZY DCT DRAPR DCT KOGD	2608	LainoaSoftware
KHND	KPHL	KHND DCT FRNCK DCT EHK V293 BCE J60 LNK V138 OVR J151 IRK DCT LEWRP Q42 PSYKO DCT JST DCT KPHL	2608	LainoaSoftware
KHND	KPUB	KHND DCT FRNCK DCT EHK V293 BCE J60 HVE J28 FLOOD DCT ACZES DCT KPUB	2607	LainoaSoftware
KHND	KPVD	KHND DCT FRNCK DCT BERYL V293 BCE J60 LNK J146 GIJ J554 JHW Q82 MEMMS Q140 ARRKK DCT KPVD	2608	LainoaSoftware
KHND	KRAL	KHND DCT OYODA DCT BOACH V21 WOPMA T359 DANBY V21 HEC DCT KRAL	2608	LainoaSoftware
KHND	KSAT	KHND DCT SCAMR DCT WINDS V105 PRFUM V210 PGS V291 INW J108 INK J15 JCT DCT KSAT	2608	LainoaSoftware
KHND	KSBA	KHND DCT OYODA DCT BOACH V21 WOPMA T359 DANBY V587 DAG V394 BASAL V12 HELDE DCT VVERA DCT BOILE DCT PORPS DCT KSBA	2608	LainoaSoftware
KHND	KSDM	KHND DCT BLAQQ DCT GFS V514 ZELMA Q73 MOMAR DCT KSDM	2608	LainoaSoftware
KHND	KSEZ	KHND DCT SCAMR DCT WINDS V105 HOBES DCT KIDDR DCT DRRTY DCT KSEZ	2607	LainoaSoftware
KHND	KSGR	KHND DCT SCAMR DCT WINDS V105 PRFUM V210 PGS V291 INW J108 INK J15 FUSCO Q4 DILLO DCT BGOHH DCT KSGR	2608	LainoaSoftware
KHND	KSGU	KHND DCT SCAMR DCT LAPIN V21 MMM DCT KSGU	2607	LainoaSoftware
KHND	KSKX	KHND DCT FRNCK DCT EHK V293 BCE DCT ROCCY Q130 DIXAN DCT TELOY DCT KSKX	2607	LainoaSoftware
KHND	KSNS	KHND DCT SCAMR DCT LAS DCT LOHLA DCT JEDNA Q158 NTELL T331 MKNNA T329 PXN V230 SNS DCT KSNS	2607	LainoaSoftware
KHND	KSTS	KHND DCT OYODA DCT NATEE DCT CLARR V135 HIDEN V105 BTY J92 OAL T298 NIKOL T259 BNAKI DCT SNORA DCT KSTS	2608	LainoaSoftware
KHND	KSUX	KHND DCT FRNCK DCT EHK V293 BCE J100 SNY J114 ONL DCT LLUKY T302 KAATO T392 MZEEE DCT ATLES DCT KSUX	2607	LainoaSoftware
KHND	KTEB	KHND DCT FRNCK DCT BERYL J107 MLF J80 DBL J60 LNK J146 GIJ J554 JHW DCT KTEB	2608	LainoaSoftware
KHND	KTEX	KHND DCT OYODA DCT ZZYZX Q73 LAKRR Q98 EEEZY DCT FREDD J146 DVC DCT TRRBO DCT SPNSH DCT KTEX	2607	LainoaSoftware
KHND	KTIW	KHND DCT FRNCK DCT BERYL T467 ELY J523 SEA DCT KTIW	2607	LainoaSoftware
KHND	KTMB	KHND DCT FRNCK DCT BERYL V293 BCE DCT BAWER Q96 ROCCY Q130 PNH J58 HRV Q105 REDFN Q100 SRQ V579 RSW V225 CITAG DCT KTMB	2608	LainoaSoftware
KHND	KTME	KHND DCT SCAMR DCT WINDS V105 PRFUM V210 PGS V291 INW J108 INK J15 FUSCO Q4 DILLO DCT BGOHH DCT KTME	2608	LainoaSoftware
KHND	KUDD	KHND DCT BLAQQ DCT GFS DCT KUDD	2608	LainoaSoftware
KHND	KYIP	KHND DCT FRNCK DCT EHK V293 BCE J60 LNK J146 GIJ J554 BENJO DCT HOSSA DCT KYIP	2608	LainoaSoftware
KHND	MMQT	KHND DCT BLAQQ DCT GFS DCT CLIPP V442 PKE J104 TUS J92 VYLLA UT12 SETRO UT10 ZCL UJ5 QET DCT MMQT	2607	LainoaSoftware
KHND	MYEF	KHND DCT FRNCK DCT EHK V293 BCE DCT ROCCY Q130 PNH J58 HRV Q105 REDFN Q100 SRQ Y280 JAYMC Q110 OCTAL Y280 CANVI DCT DEKAL BR22V WIERS BR57V ZBV A315 PEKRE R628 ZQA A555 DUKKY DCT OTORE DCT MYEF	2607	LainoaSoftware
KHND	PHLI	KHND DCT OYODA DCT BOACH V21 WOPMA T359 DANBY V587 DAG V394 BASAL V12 HELDE J6 PMD V12 RZS C1176 DINTY R576 OGG V15 CKH T342 KUHIO T346 SHIGI V15 LIH DCT PHLI	2607	LainoaSoftware
KHOB	KLRU	KHOB DCT RUTER DCT MOLLY DCT KLRU	2607	LainoaSoftware
KHOB	KMKE	KHOB DCT PVW V81 PNH J26 IRK J232 MZV V38 TRIDE V8 BENKY DCT LEEDN DCT KMKE	2608	LainoaSoftware
KHOB	KSAT	KHOB DCT BYPAS V66 HYMAN V76 SJT V68 JCT DCT KSAT	2608	LainoaSoftware
KHON	CYQG	KHON DCT RXANN DCT ZELET V24 RST V170 ODI J34 HASTE DCT CLLEM DCT CYQG	2608	LainoaSoftware
KHON	KFCM	KHON DCT ENCEE DCT KFCM	2608	LainoaSoftware
KHOP	ETAR	KHOP DCT MBELL DCT DOWNS V4 IIU J78 HVQ V4 ESL V166 OOD V312 ALBEK T416 DRIFT Y497 OWENZ N15B JOBOC DCT 4440N DCT 4530N DCT BEDRA DCT GAPLI DCT EVRIN DCT MORAG DCT VATRY DCT NIRIF DCT GUBJE N24 ADHAV P70 AGCAT Q63 ZIPWE L180 LEKCI P4 HAWFA L607 UNZIB L18 NUCHU L607 KOK M150 DIK DCT EXCOS Q763 MAPIG DCT ETAR	2607	LainoaSoftware
KHOP	KCBM	KHOP DCT BGDDY DCT KELLO DCT LAJUG Q19 HITMN T439 NEGEE T239 CHOOK DCT GOOGY DCT WASER DCT WOLOV DCT KCBM	2607	LainoaSoftware
KHOP	KDAA	KHOP DCT KRSTA DCT RAMRD Q68 RYANS J99 GHATS Q34 SITTR DCT KDAA	2608	LainoaSoftware
KHOP	KEFD	KHOP DCT PARDN DCT LAJUG Q68 LITTR Q33 SWEUP DCT KEFD	2608	LainoaSoftware
KHOP	KIAB	KHOP DCT CRELL J151 FAM J112 BUM J134 ICT V532 TEROY DCT KOSAC DCT KIAB	2607	LainoaSoftware
KHOP	KMEM	KHOP DCT TPEEE DCT OMDUE DCT SPKER DCT KMEM	2608	LainoaSoftware
KHOP	KNTU	KHOP DCT JONIL DCT LAJUG Q68 HVQ J24 MOL V290 ROMAN T360 ARVON V290 FAK DCT KNTU	2608	LainoaSoftware
KHOP	KPOB	KHOP DCT DAANG DCT OZCAR DCT BAZOO DCT KOMBS DCT LAUNS T424 SWASO V16 VXV V136 SOT DCT DAJPI DCT BUSIC DCT FILPZ DCT GENOD DCT LIINN DCT FADOS T206 ZADEL DCT BLOCC DCT OCHOC DCT AWGUS DCT KPOB	2609	LainoaSoftware
KHOP	KSDF	KHOP DCT FAPER DCT LOONE DCT JIINN DCT KSDF	2608	LainoaSoftware
KHOP	KVPC	KHOP DCT HITMN T439 LEACH DCT LPTON DCT KVPC	2608	LainoaSoftware
KHOP	KWRI	KHOP DCT RAMRD Q68 HVQ V128 CSN V453 GVE Q127 BUKYY DCT KWRI	2608	LainoaSoftware
KHOP	TJBQ	KHOP DCT WEMAL DCT KEYSE T424 LAUNS DCT RESPE DCT DUBBS V311 NELLO DCT SMKEY DCT WOMAC DCT PLMMR DCT CHOPZ DCT GAIRY DCT CANUK T425 HABLE V267 CRG V51 OMN Y185 VENDS Y306 HAGIT L452 MACKI M596 GRADI A555 IDAHO DCT TJBQ	2607	LainoaSoftware
KHOT	KABQ	KHOT DCT CAMAL DCT KOMMA J14 PNH J6 TCC DCT KABQ	2608	LainoaSoftware
KHOT	KAGO	KHOT DCT CISAR DCT VOCCU DCT KAGO	2607	LainoaSoftware
KHOT	KBCT	KHOT DCT PBF V74 MHZ J20 MGM V521 BANBI T421 LYFEE T349 BWDEN T495 NESST T489 ATTAK DCT BAYPO DCT MOLIE DCT KBCT	2608	LainoaSoftware
KHOT	KBYH	KHOT DCT BRBBQ DCT GQE DCT MIEDZ DCT KBYH	2607	LainoaSoftware
KHOT	KCOT	KHOT DCT WASHO V54 TXK V289 GGG V94 CAPTI DCT HEERE DCT NARCS V477 LOA V583 CLL V565 CWK J21 SAT V17 SOMER DCT TJANO DCT KCOT	2607	LainoaSoftware
KHOT	KDAL	KHOT DCT DIRRK DCT KDAL	2608	LainoaSoftware
KHOT	KEYW	KHOT DCT EDWAH Q33 DHART DCT ELD V71 MLU T471 NTCHZ T473 ICEKI DCT MCB V555 PCU DCT SLIDD DCT HRV L333 TRESR L465 MINOW M580 SHAQQ DCT KEYW	2608	LainoaSoftware
KHOT	KFSM	KHOT DCT FSM DCT KFSM	2607	LainoaSoftware
KHOT	KGGG	KHOT DCT WEEBR V278 TXK V289 GGG DCT KGGG	2607	LainoaSoftware
KHOT	KJBR	KHOT DCT LIT J137 ARG DCT KJBR	2607	LainoaSoftware
KHOT	KLAX	KHOT DCT CAMAL DCT KOMMA J14 PNH J6 DRK J231 HIPPI J10 CADEZ DCT MDLER DCT KLAX	2608	LainoaSoftware
KHOT	KRNV	KHOT DCT BAKRE DCT GLH DCT KRNV	2607	LainoaSoftware
KHOT	KRVS	KHOT DCT FSM V74 TUL V88 VINTA DCT KRVS	2608	LainoaSoftware
KHOT	KSBA	KHOT DCT CAMAL DCT KOMMA J14 PNH J6 HEC DCT KSBA	2608	LainoaSoftware
KHOT	KSGR	KHOT DCT WEEBR V278 TXK V13 LFK DCT KSGR	2608	LainoaSoftware
KHOT	KSGT	KHOT DCT LIT DCT KSGT	2607	LainoaSoftware
KHOU	CYYZ	KHOU DCT ELD J29 MEM DCT MEMFS Q29 WWSHR DCT ZEYOU DCT KEEHO DCT ESSBE DCT BROKK DCT JAAJA DCT FINGL DCT CYYZ	2608	LainoaSoftware
KHOU	KAGC	KHOU DCT DREMR DCT DARTR J29 MEM DCT MEMFS Q34 HITMN DCT BNA V140 LVT V493 HYK DCT SHIPR DCT DACOS J78 HVQ V35 MGW V469 NESTO DCT AGC DCT KAGC	2607	LainoaSoftware
KHOU	KARM	KHOU DCT VUH DCT SOULL DCT KAPAA DCT WAPPL DCT KARM	2608	LainoaSoftware
KHOU	KBGE	KHOU DCT CEW J2 DEFUN V198 MAI DCT KBGE	2607	LainoaSoftware
KHOU	KBLI	KHOU DCT CRIED J33 FUZ J58 SPS J168 LAA J20 OCS J52 DBS J82 DNJ J20 YKM T261 SELAH V298 BEEZR V2 BANDR T268 WOODI DCT KONAH DCT KBLI	2608	LainoaSoftware
KHOU	KBQK	KHOU DCT CEW J2 DEFUN V198 MONIA V441 SSI DCT KBQK	2607	LainoaSoftware
KHOU	KBRO	KHOU DCT RETYR DCT GLAND V407 PSX J22 CRP J25 BRO DCT KBRO	2607	LainoaSoftware
KHOU	KBXK	KHOU DCT CRGER DCT FLIES V306 JCT J2 FST V222 SFL V94 EWM Q180 BXK DCT GEELA DCT BUVGE DCT KBXK	2607	LainoaSoftware
KHOU	KCFD	KHOU DCT DREMR DCT ZMSKL DCT MPORT DCT BAZBL DCT ANABE DCT KCFD	2607	LainoaSoftware
KHOU	KCHD	KHOU DCT CRGER DCT FLIES V306 JCT J2 ALIBY J50 SSO DCT KCHD	2608	LainoaSoftware
KHOU	KCHO	KHOU DCT DREMR DCT DARTR DCT GESNR DCT ROKIT Q38 BESOM V278 VUZ V115 BOAZE DCT JKSON DCT BFOLO Q40 MAULS DCT OBEPE T360 BRAIL DCT KENNI DCT KCHO	2607	LainoaSoftware
KHOU	KCKB	KHOU DCT DREMR DCT DARTR J29 VISQA DCT SOPIE Q68 HVQ V35 CKB DCT KCKB	2607	LainoaSoftware
KHOU	KCLE	KHOU DCT ELD J29 MEM DCT MEMFS Q29 CREEP DCT DRUGA DCT KCLE	2608	LainoaSoftware
KHOU	KCLL	KHOU DCT RETYR DCT SEALY T200 COUTH DCT KCLL	2607	LainoaSoftware
KHOU	KCOU	KHOU DCT DREMR DCT CLEEP V13 LFK V289 TXK V54 WASHO DCT BSKAT DCT MEEOW Q25 ARG T397 VIH V175 HODGS V44 COU DCT KCOU	2607	LainoaSoftware
KHOU	KDAB	KHOU DCT LLA V198 INBRD J2 DEFUN V198 HADDE T210 MMKAY DCT TTHOR DCT KDAB	2608	LainoaSoftware
KHOU	KDDC	KHOU DCT CQY V15 BYP V573 ADM J21 IRW J98 MMB V17 GCK DCT KUDIC V10 DDC DCT EARPP DCT KDDC	2607	LainoaSoftware
KHOU	KDMN	KHOU DCT CRGER DCT FLIES V306 JCT J15 FUSCO Q4 PEQ J183 ELP J86 RUTER DCT SEMRE DCT KDMN	2607	LainoaSoftware
KHOU	KDNA	KHOU DCT CRGER DCT FLIES DCT DILLO Q4 PEQ J183 ELP DCT KDNA	2607	LainoaSoftware
KHOU	KDSM	KHOU DCT CRIED J33 DONIE DCT POWND DCT CQY V15 BYP DCT MONTE DCT PRX V315 PGO V13 FSM Q23 RZC T411 BUM V13 DSM DCT KDSM	2607	LainoaSoftware
KHOU	KDTW	KHOU DCT ELD V305 LIT J137 ARG Q25 PXV V11 KELLY V12 ZARHO DCT WWODD DCT KDTW	2608	LainoaSoftware
KHOU	KDUA	KHOU DCT CQY V15 BYP DCT SEEVR DCT KDUA	2607	LainoaSoftware
KHOU	KDZB	KHOU DCT RETYR DCT SEALY T220 MARCS DCT GARDS DCT PAYDA DCT BLATR DCT KDZB	2607	LainoaSoftware
KHOU	KEFD	KHOU DCT ELOCO DCT KEFD	2609	LainoaSoftware
KHOU	KFCM	KHOU DCT CRIED J33 TANBE J87 TUL J25 ALOCK DCT KFCM	2608	LainoaSoftware
KHOU	KFFC	KHOU DCT DREMR DCT DARTR DCT GESNR DCT ROKIT Q38 BESOM V278 VUZ V417 HOKES T292 MAYES V417 RMG DCT HLNDS DCT KFFC	2608	LainoaSoftware
KHOU	KFLG	KHOU DCT CRGER DCT FLIES V306 JCT J15 INK J108 INW DCT KFLG	2607	LainoaSoftware
KHOU	KFRG	KHOU DCT DREMR DCT DARTR J29 VELCO J50 AEX Q40 MAULS Q34 GVE Q127 ENO T224 CYN T416 DRIFT Q439 DUNEE DCT KFRG	2608	LainoaSoftware
KHOU	KFWA	KHOU DCT ELD DCT DHART Q31 PXV V11 MZZ DCT SWAYD DCT CHMLY DCT KFWA	2607	LainoaSoftware
KHOU	KFWS	KHOU DCT KNTKY DCT IAH DCT KFWS	2608	LainoaSoftware
KHOU	KGGG	KHOU DCT RENNK DCT CLEEP V13 LFK V289 GGG DCT GODHO DCT KGGG	2607	LainoaSoftware
KHOU	KGKY	KHOU DCT DREMR DCT LITLD V477 LOA DCT NAVYS DCT KGKY	2608	LainoaSoftware
KHOU	KGRR	KHOU DCT LIT J101 SPI V173 EON DCT EARND DCT COKED DCT ESSPO DCT STYLE V10 GIJ J554 BENJO DCT ZEGBI DCT POSTS DCT HASTE J34 VIO DCT KGRR	2607	LainoaSoftware
KHOU	KGTF	KHOU DCT CQY DCT DODJE DCT CHMPZ J87 TANBE J33 FUZ J58 SPS J168 LAA V216 WILVA V17 GLD V132 CYS J13 GTF DCT KGTF	2607	LainoaSoftware
KHOU	KGVL	KHOU DCT LLA V198 OLEDD DCT RQR V114 SNAKI T224 NESFE V20 SQWID T224 MGMRY T412 TIMMY DCT KEEPS DCT KGVL	2608	LainoaSoftware
KHOU	KHEZ	KHOU DCT DREMR DCT DARTR J29 VELCO V212 AEX DCT KHEZ	2607	LainoaSoftware
KHOU	KHMN	KHOU DCT CRGER DCT FLIES V306 JCT J15 INK J108 GINGR DCT CLOUD DCT FITZZ DCT KHMN	2607	LainoaSoftware
KHOU	KHPN	KHOU DCT DREMR DCT DARTR J29 VELCO J50 AEX Q40 MAULS Q34 GVE Q127 ENO T224 CYN DCT KHPN	2608	LainoaSoftware
KHOU	KHPY	KHOU DCT ELOCO DCT KHPY	2609	LainoaSoftware
KHOU	KHQZ	KHOU DCT DREMR DCT ZMSKL V477 LOA DCT KHQZ	2608	LainoaSoftware
KHOU	KHSV	KHOU DCT DREMR DCT DARTR DCT GESNR DCT ROKIT Q38 BESOM T486 VLKNN T421 HAGIE T398 MARZZ DCT GENDE DCT RQZ DCT KHSV	2607	LainoaSoftware
KHOU	KHYI	KHOU DCT RETYR DCT BLUMS DCT DBOYS DCT KHYI	2608	LainoaSoftware
KHOU	KICT	KHOU DCT ADM J21 IRW J23 JAMEY V532 TEROY DCT IC DCT KICT	2607	LainoaSoftware
KHOU	KLAF	KHOU DCT LIT J137 FAM V72 ENL T301 TYMME T305 JIBKA DCT ALLOE V7 POTES DCT KLAF	2607	LainoaSoftware
KHOU	KLEX	KHOU DCT HAWES DCT ELD J29 MEM DCT MEMFS Q34 HITMN Q139 IIU V171 MCFEE DCT KLEX	2607	LainoaSoftware
KHOU	KLFK	KHOU DCT WYLSN DCT CLEEP V13 LFK DCT KLFK	2607	LainoaSoftware
KHOU	KLRD	KHOU DCT CRP J22 LRD DCT KLRD	2607	LainoaSoftware
KHOU	KLYH	KHOU DCT DREMR DCT DARTR DCT GESNR DCT ROKIT Q38 BESOM V278 VUZ V417 HOKES T292 MAYES V417 NELLO V97 VXV V16 PENCE T424 MAXME V136 TABER V470 MONAT DCT FUBLL DCT HEMEV DCT KLYH	2607	LainoaSoftware
KHOU	KMHK	KHOU DCT CQY V15 BYP V573 ADM J21 ICT V261 CEKIS DCT JUXON DCT KMHK	2607	LainoaSoftware
KHOU	KMLI	KHOU DCT DREMR DCT CLEEP V13 LFK J101 STL V580 BRL V63 MZV DCT KMLI	2607	LainoaSoftware
KHOU	KMQY	KHOU DCT DREMR DCT CLEEP V13 LFK V407 ELD J29 MEM DCT RICKX Q66 BAZOO DCT WEMAL DCT SMRRF DCT ALLLN DCT KMQY	2609	LainoaSoftware
KHOU	KMTH	KHOU DCT LLA V198 HRV Q105 REDFN Q100 SRQ DCT BAGGS DCT PIKKR Q81 KARTR DCT CARNU DCT KMTH	2607	LainoaSoftware
KHOU	KOCF	KHOU DCT LLA V198 INBRD J2 DEFUN V198 SZW V97 HEVVN T336 CCITY DCT WILON DCT DOFFY DCT OCF DCT KOCF	2607	LainoaSoftware
KHOU	KPHL	KHOU DCT DREMR DCT DARTR J29 VELCO J50 AEX Q40 MAULS Q34 GVE DCT KPHL	2608	LainoaSoftware
KHOU	KPIB	KHOU DCT DREMR DCT CLEEP V306 LCH J22 MCB V222 CETDA T412 WOBAK DCT KPIB	2607	LainoaSoftware
KHOU	KPNE	KHOU DCT DREMR DCT DARTR J29 VELCO J50 AEX Q40 MAULS Q34 GVE DCT KPNE	2608	LainoaSoftware
KHOU	KPSN	KHOU DCT CRIED DCT MAJKK DCT ECEBA DCT KPSN	2607	LainoaSoftware
KHOU	KPVD	KHOU DCT DREMR DCT DARTR J29 VELCO J50 AEX Q40 MAULS Q34 RBV Q430 RIFLE DCT BEADS V139 HTO DCT KPVD	2608	LainoaSoftware
KHOU	KRBD	KHOU DCT DREMR DCT ZMSKL V477 LOA DCT KRBD	2608	LainoaSoftware
KHOU	KRHI	KHOU DCT DREMR DCT CLEEP V13 LFK J101 STL V580 BRL V63 CVA V129 LOTTE V216 JVL V63 DEBOW T325 OSH V191 RHI DCT KRHI	2607	LainoaSoftware
KHOU	KRST	KHOU DCT CRIED J33 TANBE J87 TUL J25 MCW V161 RST DCT YESUR DCT KRST	2607	LainoaSoftware
KHOU	KRVS	KHOU DCT CQY V15 BYP J66 FUZ J181 OKM V161 TUL V88 VINTA DCT KRVS	2608	LainoaSoftware
KHOU	KRYY	KHOU DCT DREMR DCT DARTR DCT GESNR DCT ROKIT Q38 BESOM V278 VUZ V417 HOKES T292 MAYES DCT BIZKT DCT KRYY	2608	LainoaSoftware
KHOU	KSAF	KHOU DCT CRGER DCT FLIES DCT DILLO T254 SJT V76 BGS V563 LBB V62 RENCO DCT ECISA DCT KSAF	2607	LainoaSoftware
KHOU	KSEA	KHOU DCT CRIED J33 FUZ J58 SPS J168 LAA J20 OCS J52 LKT V520 MQG V182 LEZLE Q152 SUNED DCT KSEA	2608	LainoaSoftware
KHOU	KSFB	KHOU DCT LLA V198 INBRD J2 DEFUN V198 SZW V97 HEVVN T336 CCITY DCT WILON DCT DOFFY DCT OCF V159 ALADN DCT SHREK DCT MJAMS DCT BUFFI DCT OAKIE DCT SURFR DCT KSFB	2608	LainoaSoftware
KHOU	KSGJ	KHOU DCT CEW J2 DEFUN V198 MONIA V441 SSI DCT JABOR DCT KSGJ	2608	LainoaSoftware
KHOU	KSGT	KHOU DCT LIT DCT KSGT	2607	LainoaSoftware
KHOU	KSHV	KHOU DCT DREMR DCT CLEEP V13 LFK V407 EMG DCT KSHV	2607	LainoaSoftware
KHOU	KSJT	KHOU DCT CRGER DCT FLIES DCT DILLO T254 SJT DCT KSJT	2607	LainoaSoftware
KHOU	KSKX	KHOU DCT DREMR DCT ZMSKL V477 LOA DCT NAVYS DCT TORNN J50 ABI J17 PNH Q130 DIXAN DCT KSKX	2607	LainoaSoftware
KHOU	KSNA	KHOU DCT CRGER DCT FLIES V306 JCT J2 FST V222 SFL V94 EWM Q180 BXK T306 PSP DCT KSNA	2608	LainoaSoftware
KHOU	KSTP	KHOU DCT CRIED J33 TANBE J87 TUL J25 ALOCK DCT KSTP	2608	LainoaSoftware
KHOU	KSWO	KHOU DCT ADM J21 IRW J23 PER DCT KSWO	2607	LainoaSoftware
KHOU	KTDW	KHOU DCT CRIED J33 FUZ J58 PNH DCT KTDW	2607	LainoaSoftware
KHOU	KTEX	KHOU DCT CRIED J33 FUZ J58 SPS J76 FTI J58 RSK V421 DRO V211 CEZ DCT TRRBO DCT SPNSH DCT KTEX	2607	LainoaSoftware
KHOU	KTIX	KHOU DCT VUH DCT PUCKS DCT HEIGH Q56 PEKON J86 LEV Q100 SRQ V579 PIE V441 YOJIX DCT BAIRN DCT MATLK DCT KTIX	2608	LainoaSoftware
KHOU	KTMB	KHOU DCT VUH T466 BOLOS V556 WOLDE DCT HEIGH Q56 PEKON J86 LEV Q102 CIGAR M219 BUUOY M580 MARCI DCT KTMB	2608	LainoaSoftware
KHOU	KTOL	KHOU DCT ELD J29 PXV V11 FWA DCT ZANLA DCT NOLNN DCT ILLIE DCT MCLUR DCT KTOL	2607	LainoaSoftware
KHOU	KTVL	KHOU DCT CRGER DCT FLIES V306 JCT J15 INK J108 INW J86 BAVPE J72 CUTRO DCT GCN V293 ILC J198 MVA V564 YERIN J92 RYANN DCT VIKES V494 HUYJO DCT KTVL	2607	LainoaSoftware
KHOU	KTXK	KHOU DCT DREMR DCT ZMSKL V477 LITLD J33 STELL J27 LFK V289 TXK DCT KTXK	2607	LainoaSoftware
KHOU	KUOX	KHOU DCT HAWES DCT ELD Q32 BAKRE DCT GLH V94 CRINK V535 ZETUR DCT ELLII DCT KUOX	2607	LainoaSoftware
KHOU	KUVA	KHOU DCT RETYR DCT GLAND T256 WHAEL Q24 SNIDR DCT WRKIT DCT EMBOW DCT CEGAR DCT SOMER DCT KUVA	2607	LainoaSoftware
